id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1224,5.449806748756e-05,0.000801030668653804,0.007417336561133962,6.023687071637754e-06,2.906830297494327e-06,0.0008052883779882208,0.003808577431567024,8.716659343028471e-07,0.015853864109998988,3.4173071904189123e-06,0.004697087852034675,1.946647880744506e-06,1.5175369899132134e-06,0.00018769621151703682,1.5640934105481235e-06,2.7326782413270493e-05,1.7484293334816117e-05,0.0005567650815698318,9.406757404532987e-06,0.0017649937109217321,1.367881218291276e-05,7.443234725307033e-05,1.1185970296377998e-06,2.545488923299118e-08,2.099988370798143e-06,7.822608490013998e-08,5.774269614135918e-07,6.513105168770584e-07,4.38460044132146e-06,4.8310846878250595e-06,5.783299470123412e-06,0.0007944392838130638,0.026539022264974007,0.06538524454535596,0.0005059179241740662,1.8886454188766213e-06,0.0011895700243726647,1.1407703856069282e-05,2.5858400138162873e-08,0.0007476054338028259,3.855092181949436e-05,0.0014086303267234425,3.463121853051898e-06,5.251394806384665e-06,8.2746714383709e-07,0.6512148443159816,0.16531496350696565,5.146571403500012e-05,9.32270960647275e-07,7.13787739510655e-06,3.904867533372509e-05,0.0001201319410440883,6.628628699354943e-05,0.00013490740146387153,0.005732175854311618,2.6482361603475053e-05,5.453528893481658e-06,8.954061565752868e-08,0.0007330058402667034,8.379809573606314e-06,7.473059173436535e-05,2.3143463009963054e-06,1.6747258481099832e-06,8.524773628507098e-07,2.734715871877227e-07,0.0015482793829038003,6.198760249524653e-07,2.6865233742065076e-05,0.006712489504816347,0.018790001709515263,5.984755992018821e-07,1.2097119228650664e-05,4.397974400698899e-06,2.0439951879149276e-07,0.00016021425366507847,1.018284512919317e-05,2.161188795488373e-06,1.2513258159775983e-07,0.0026835217231657676,0.008298413485102955,0.0001186260418911418,5.411299730037425e-06,0.003244247582995695,0.000544704810079129,0.0003849945775929132,1.0297290687769679e-05,1.9316761034345934e-05,0.0009960768196469493,1.6450930025391834e-06,4.078334991950582e-06,3.206367831311905e-05,1.677967364542352e-05,1.796241559916126e-05,4.0169549226120524e-05,7.177862378545897e-06,6.420253863652783e-07,3.2619412694893913e-07,1.841997895691126e-07,1.086320821838012e-05
1227,1.8542140721672867e-05,3.697904294913432e-05,3.8699530025872926e-05,2.6925267543458495e-05,0.0001125398162013487,0.000513324524913296,0.0006578251983581858,6.081949435005322e-08,8.096726380120514e-07,0.0003089909874756507,3.111537958582301e-06,2.3265666074916645e-06,1.44655506208732e-06,1.3011263183980613e-06,1.2732997014477683e-06,0.002052078349291988,0.0002149954683536533,1.155285503823324e-07,2.5732604914754613e-05,1.9751378533154502e-05,0.002872175191157936,0.0029693185000050338,0.000336346511764685,0.06333803810049865,0.0007383192502808446,0.011288945272303895,1.687420011522994e-05,0.0002255424618079951,0.0004622053098429598,0.002467838530854242,5.0843280843234506e-05,0.020074224986468308,1.8130201938472052e-05,5.097672498481718e-05,0.00010962475153330745,2.100873204367777e-06,0.05544924825286139,0.013432668455338689,0.005207854068300957,0.7889138517567493,0.002416020105741164,1.0829955170373128e-06,9.67846862394637e-06,0.00024780095934864643,5.176628182150523e-07,1.608725446366679e-05,0.000769557633350313,6.29434687476568e-05,2.5737552767529375e-07,1.4003528624661509e-06,2.6457807598657424e-05,0.00036717879234750923,7.077520487384146e-05,5.283000976095073e-06,0.014639535096860539,1.9113583610269176e-05,9.586639960846343e-07,9.830044515275361e-05,3.9822637950019295e-07,4.138956595480891e-05,0.0001160738302786656,0.0007697302345114139,0.0003305376146074065,1.691152050534599e-06,5.9662083742827555e-06,0.0006985845971436296,3.1325555225818516e-06,1.692594929409328e-05,0.0003703316561540106,4.3077796073619676e-06,0.0010837315351529557,2.140581493835788e-06,0.0004058767518145827,7.017969151768471e-07,0.0014942558406928885,1.5795629143000195e-06,1.8762787333917342e-05,7.414136856522918e-05,8.105261152678325e-05,0.00039708942597909184,1.95233524802905e-05,2.9114908267971324e-05,7.639965177015617e-06,4.96501561013455e-07,0.0018773321679395626,1.9780031077426193e-05,5.348914122901766e-06,0.00015628208365309996,8.434696014690776e-05,2.5748586696848147e-06,3.709439699259498e-05,8.593560676657904e-07,2.8583747958755848e-05,3.019929901642461e-05,2.5231790568429536e-07,4.45852392734311e-07,0.0006557191456417114,0.0003045817430435673,6.517796734026459e-06
1230,3.029931876605691e-08,0.0002384560790528035,3.6604441599203396e-05,4.49522422033183e-06,5.410319534223768e-06,9.968313532147817e-05,0.00045880605835198906,2.8982358602153853e-07,5.872964991688117e-07,2.403679521722412e-06,3.23667473792411e-05,0.0004830109232958875,0.00015774340889578394,4.5586434879009594e-05,0.00014505999766003866,0.0005209508957805751,1.836358987599896e-05,0.00011370685207439394,3.4589034545222745e-05,0.00016169145912401202,1.7169373008664963e-06,1.4677630051552574e-05,0.0006794402870572851,2.4940709642206016e-05,1.9186511478518887e-05,0.000368983924248768,6.171084148573055e-05,0.03476896262972653,0.0004357567507724869,9.245770460601901e-05,0.0014449021863560015,3.030411794877003e-06,8.542393105692264e-07,4.983367592970655e-07,0.000155130603311019,0.00017153007512393347,2.2425678735155746e-05,2.896693096663658e-06,4.191038460695844e-06,5.788526957643242e-06,1.5628616646301045e-05,3.20711151652867e-06,0.00022499247258130853,6.198201675249084e-05,0.0006105375979657249,8.694791670902679e-06,9.480088993899881e-06,1.90173395914432e-05,4.334176351556938e-08,6.51494543614301e-07,0.000292549525984695,3.976584211351681e-06,3.605605232033641e-05,4.25591747303893e-06,7.460406827008313e-06,5.0095983073396214e-06,0.00015780365277764184,1.0702625210449019e-06,0.0010341324523960476,0.00021687706023987112,0.00045460373404854676,0.0001656490527467141,0.00279271022132636,0.00028355069763448803,1.3015490895612902e-06,3.7751896210934297e-06,0.8854057989107094,0.0010474522237738587,2.930641386652806e-06,0.0002274153323691913,4.322424874400192e-05,6.83708716275858e-06,0.00011582172624456576,0.0010820328813836513,4.847200385008161e-06,3.102923917550513e-05,9.600801156858526e-05,0.05148114799016438,5.8757036583870405e-06,2.4056829522302585e-05,0.0003952682010857408,0.0050343267736727,1.2858653648652982e-05,2.8702845909761197e-05,5.266374685334372e-06,6.083340252018596e-07,0.0005555768174716397,0.00010399127672844551,0.0006111321268879481,0.0001609127774220506,2.1582593989460057e-05,9.037059802541843e-05,9.25751809698597e-05,0.00016265887922658147,6.55492743177679e-06,0.0012652363799785576,0.0013781614985642955,0.0031872664570405124,5.853703064526007e-05
1233,5.448748744157141e-05,0.009789610685127428,0.00027580427524395544,0.0001397053470549082,2.3740354102670132e-05,0.003088565213308284,0.0010139606811630374,4.875758252699871e-07,2.9858953730311554e-05,2.8032851673844708e-05,0.0001704360654815117,1.3560256666646186e-05,9.031963785056116e-05,5.928933859069989e-06,2.5671862967623547e-05,0.0009388484081891561,0.0014328927871791496,2.1452453441995317e-06,0.0001799546240600828,0.000318286256386761,0.00027078460922776523,0.0011414353106253114,0.0030916543133235395,0.0005106782736263689,0.0004461700937132012,0.0035432746106369402,0.0036021241218581503,7.161451107854566e-05,0.0033234393387462824,0.0010796312131943493,0.0007096092718138419,1.2040423684958174e-05,0.00013957182831949747,0.0009837738584877135,0.00026557059778566593,2.304444730366303e-05,0.0083992110508926,0.000382042443129828,1.7940358055712437e-05,0.0020449779488231797,0.000873716956759745,0.00029160389193526575,3.1312913719402e-05,0.0004072037866744678,9.945429600623335e-06,0.00013553652120239243,0.001274207634912595,0.001001385461457621,2.12597364247818e-05,1.153057341618002e-05,0.0015349999958788089,2.639863644644097e-05,4.660365325622428e-05,0.00012761340998575091,0.006642749187966795,6.989163894261464e-05,0.0010678517381347821,6.638693410623921e-06,4.786149720012988e-07,0.0004762555611046249,0.00034000614843135896,0.00012888265874999913,7.577626756268513e-05,5.054352573843547e-05,1.506680859962946e-06,0.0006661548580705271,5.6197252699912743e-05,0.0028772673108572147,2.9280087710242536e-05,9.494905285204917e-05,0.0079819420903653,5.552989880563463e-05,0.00234971029198501,0.00011033971288807832,9.356923522949013e-05,2.020827657084418e-05,4.57757714024295e-05,0.0001624911129715078,0.010578527514466873,0.0013741846321523377,2.036284260317145e-05,2.0100186630795484e-05,4.2041290965352574e-05,6.650082617334821e-06,0.0002940105335919591,0.0003070844933496097,0.0008989110890845797,0.9078698948808858,0.0006117390435744441,4.835862864261071e-06,5.098752334760833e-05,4.9308646083875306e-05,1.682615350015092e-05,3.0876170200762745e-05,2.8162123163499127e-06,2.1021391777146987e-05,0.0002841159778506112,0.0003299515857357579,0.0003075534894658174
1234,0.0004190848234264031,1.7108663006755508e-05,5.700148002980498e-05,0.00013876983071094191,2.143208413857893e-05,1.0159829646139538e-05,4.9212726147897724e-06,8.550138947802475e-06,0.00016442687722454578,0.00011091005438614729,0.00109506835238289,0.0024133030533052455,0.0028578351955125254,0.0001932163900643577,4.5968920806811995e-05,3.9837419535557575e-06,2.977920458587534e-06,9.116686119310759e-05,0.00023000847875087965,0.002729412685144065,7.0136258263185584e-06,8.769351962183039e-05,2.69531370781815e-07,3.8438217897438225e-06,9.520246956558428e-05,6.067533621267349e-07,0.0008684844808584284,4.6208197560303276e-05,1.0176258815721649e-05,1.4450168420730274e-07,3.0436903017263764e-07,0.0002477661061476615,9.014206884584461e-06,7.278420976104005e-06,1.5870991299258495e-05,1.537004139679894e-05,2.3776802344304484e-06,4.5375639983426e-06,2.1488114870030068e-05,6.142456904854101e-06,2.4310678100834083e-09,0.0011272797255550352,5.3110670299601236e-05,0.0006081905280534753,1.3416655603236968e-05,6.825643319759663e-05,0.20447897488427488,3.020992976014766e-05,0.0017871343859760934,0.0002642812422006114,9.051356997569161e-06,3.31867323293694e-05,0.0068063492709239636,0.0008518208887114612,0.006119362451356085,0.0003056638663219314,0.00023361318887911545,3.024990514535025e-08,0.007010282145136383,2.4977025978198605e-05,0.0001961786622382325,5.144774914467886e-05,6.599266710055864e-06,0.00017310331044416953,0.00022449926921325785,0.0016482613574023179,3.186874237597025e-05,7.946745962555928e-06,0.005947626308213997,0.0008680808446134382,2.4433209611472397e-05,7.593285665142223e-06,7.351888130776521e-07,5.7363220637677595e-05,0.00014254445000632415,0.6973306139774795,0.0009131689227943739,8.318664684072625e-07,1.8116476070918666e-05,0.0007663688861463179,2.2467652650491736e-05,0.0005954311985557833,1.4151676124106352e-05,5.6133942850062245e-05,5.8645858552538476e-05,0.009743664951667105,0.001482308480594202,5.647282482431301e-05,1.364860835849588e-05,0.00033350767000448595,9.079455245385728e-05,3.1391274185501314e-05,0.03529492301192571,0.00016214642534664343,0.0006277848982188654,0.00016997692593615066,0.00021965889709279395,3.8412548530648925e-06,0.0007153743273651253
1237,0.0003781598890011506,1.9643305618374708e-05,3.0345937986866254e-05,3.169279321808144e-05,0.0001822537851006042,4.378548372124532e-05,3.615860355573888e-05,4.810344156040305e-07,2.0259902454718123e-05,0.0008539923538103544,0.000659444218592246,1.5248005187421787e-05,1.039473078763326e-05,9.610162692966338e-05,1.925833658797676e-05,1.897004188453074e-05,0.001142432697567667,1.0336858946892915e-05,0.0016093380359781656,2.5588054663454715e-05,0.019031264126471537,6.286190207318317e-06,6.045747954004054e-07,0.018504117825250688,7.771553823333147e-06,0.00022644449408530296,0.0001261453543467473,4.096157654955207e-05,1.4591845850178493e-06,1.8266417459990185e-06,1.6784512153139236e-07,0.017337459988674885,1.2450644655837971e-05,1.5936632804102603e-06,3.1979593612925457e-06,3.5318865280740246e-06,0.0008272008441715788,4.978221046655866e-05,1.4755186955877417e-05,0.0019664923929817173,4.894437157353577e-06,2.0155163459166432e-05,2.0235488163820273e-06,0.0016706652599547686,6.6132767877106475e-06,0.00011620385426140764,0.0047986296266482225,8.803909058445147e-05,4.670282114594014e-05,0.0005084049469603666,0.0003557156617811602,0.007368559658122955,4.339140711506663e-06,4.3312038590993575e-05,0.0067648363288669,7.212229590733943e-05,1.3847521167296645e-06,1.536675676767746e-07,0.0003922399529043871,0.0005968470079296573,0.0022706011420544764,0.000492518842245507,4.341963914583959e-06,3.427958053378849e-05,0.000173524821215025,0.002719779755922696,1.3217058290640732e-06,4.706603559651087e-08,0.0005266111771868664,0.013153426260180692,0.0004386103633213815,5.821703875113574e-06,2.3318074351542418e-07,3.2626309948937093e-07,0.8838800866339288,1.9884955151118393e-05,0.0007237838849537452,3.2727005493759545e-06,0.0002968824268829306,0.001138148966591127,0.0020676863922964067,0.00023117453776624403,3.0235644629222605e-05,0.00020056809577879452,0.001266579985912702,0.002527427997413806,0.0001771499653757629,7.179169106238515e-05,4.650907883805337e-06,9.460782603713873e-06,4.122053711337904e-06,2.0155066680325818e-05,0.0001687143041449645,0.0007549505730872278,1.1434738194399806e-05,2.110785315499569e-05,0.00031341405341272187,4.5461731360525945e-06,2.083419197786973e-06
1241,5.863719316535244e-05,0.0002671499206271273,8.000349128501677e-06,1.4104726004548476e-06,3.1665482684603295e-05,1.2094643939677111e-06,5.196683507972927e-05,0.7446792541797295,9.025130285305803e-05,2.1936252487015224e-05,1.6352807195954828e-05,0.00015813389528676521,1.3623915231850346e-05,0.001407214463124572,0.0010134908550872347,7.237550943946589e-06,9.353031818498498e-06,0.19858863388596498,2.250337629377255e-06,0.0002400672919406487,2.150168503523934e-05,1.9539411947762445e-06,4.2706469560414725e-07,1.35434212779954e-06,7.755023525668953e-07,8.376012909438015e-07,0.001420379055732765,2.0222821228973277e-05,1.25553713977361e-05,2.0629687627710398e-07,1.2439420079915136e-06,8.432731500936326e-07,1.3444182957841162e-05,8.724708593412413e-06,4.086185709356842e-06,1.8661996336116244e-05,1.2104418855548052e-06,2.6524806750336487e-06,9.906808831491133e-07,6.274342189640219e-07,3.382925489110524e-08,0.000559627103200275,1.3195274570293825e-05,8.986748621862284e-07,0.0036907118896711113,1.4935244399562711e-05,3.919806549687283e-08,0.0008519832585802407,0.0001375231978225897,0.005460284244511316,8.311412128435481e-07,7.999241136195441e-07,2.717298636282123e-05,3.5060433128434076e-06,3.822707681562951e-05,0.000143673578439037,1.6566516309771687e-05,8.465993925998441e-05,0.00983104915420048,5.313781525432748e-05,0.0003955873299036564,5.682350357090479e-06,0.0009080227916143155,1.6467814392402995e-05,3.436109728030239e-05,1.9592393562010036e-05,0.00026664917543711784,1.0511242203411547e-05,1.4199766349692205e-05,8.165103021542834e-06,2.8351316046254034e-06,6.367529611363443e-06,1.5137138207602237e-06,0.002214856487703149,2.818466351355882e-05,4.021280029105792e-05,7.975029298278202e-06,4.5483643973917724e-07,3.396439879379795e-05,1.1697566700831779e-05,7.4958211893835365e-06,0.0002838412288637441,2.9222015085282984e-06,0.002533659685433966,3.001464359343935e-05,3.502422909065358e-05,3.180600789441229e-05,1.9649865986403477e-06,0.0021613259845632425,0.0034723693800347744,1.106762806039061e-05,5.8679705996735775e-05,0.018126890506958253,2.0445529474960144e-05,2.4770494782382456e-05,1.68409855465642e-05,1.1141684293425075e-07,8.816189147116402e-07,2.319213721076171e-05
1246,3.442879793648431e-06,0.00030685038078223143,3.242901518474253e-05,0.0020524540018259114,6.819282860653927e-05,6.735830400275546e-07,0.00022798274904558473,5.441378624419284e-07,2.4062830473446198e-06,8.036849212773144e-05,0.00027642708010827585,1.2887091454784176e-05,0.00014148629849375268,5.2868293674017455e-06,5.122242502355113e-06,0.00031000826665532116,3.3290407322936124e-05,2.7995792035829034e-06,7.373688742897243e-06,0.0039636740104532775,0.0002719405217581522,0.00019442940446835687,1.3459770182933083e-05,6.606740947795014e-05,5.777392848668769e-06,1.6952742942680832e-06,0.00012110401282457526,1.7244383003211285e-05,0.00014034387870337785,0.03973823601677583,0.008492349990683478,0.0012688180441455304,0.03916997938643874,1.2010372921589618e-07,0.012810309839536932,3.2527045280947806e-06,0.0006034508659037829,0.0022085791052870673,6.487155881489243e-07,7.66007854660093e-05,1.6463689661440517e-05,1.5420009614402348e-06,0.002287014319547786,3.8960925566236975e-05,8.256288734702336e-05,4.11915963573979e-05,9.090234564207162e-06,8.6939689093882e-05,1.6387279260650104e-06,2.4211951031497253e-05,8.070726646207276e-05,0.041626114494855225,3.5399128743511685e-05,2.8838872777586748e-05,0.00032034034022355615,0.0332186622955352,0.0008201904582506538,4.728401741519623e-07,3.028691673395173e-05,2.066112276839691e-06,2.0183154579922562e-05,0.0001874610460551143,3.728643310720257e-06,2.6482074126370462e-05,0.6882969915123993,0.0004930117104976219,5.437189665246671e-06,0.00014570916083686742,0.004845701490486587,0.05391322767088494,1.6868980054280208e-05,1.1069551125353195e-06,0.00032205459179596553,8.826544089259587e-05,6.693526859685717e-05,8.284166984988385e-06,0.0001605767843179502,3.6769199518395845e-06,1.5605773615864464e-05,0.004509570488931202,0.0016739009856931695,0.0077471973471903936,0.0021552095420495567,8.656789811318185e-05,0.0066472327708681994,0.0010619182005708512,1.2334683609255352e-05,0.00022927623530366185,2.9372348331001524e-06,5.7599118255595725e-06,0.02720473118215271,4.7682285361732e-06,5.7821069851768013e-05,0.0016810494601759672,5.673120136980409e-05,1.6531038284224145e-06,0.002537261001092736,4.71392807571844e-05,0.004164829439726701
1247,0.02991535140844571,1.0649814594528042e-05,8.951846013477408e-05,0.008538969364576482,1.0735489957224193e-05,5.38433271588398e-06,1.3051628333357952e-05,2.2398273537842496e-07,2.37224720195624e-05,0.000871528905795396,1.5411351542817878e-05,1.0147528423102023e-05,0.006133670186662129,1.1896620337831527e-05,5.668714526034235e-06,8.24991317536411e-06,2.6064124129016354e-05,4.983009702549623e-05,8.488524133820494e-05,0.004435645434162965,0.005303733847182365,1.1620001750371885e-05,7.664874823040543e-06,1.7389693126841027e-05,0.0026034130805950785,3.6349060291281606e-06,0.0004914963747845904,1.9409097409406327e-06,3.480091807166329e-06,2.884006332899724e-06,7.344624231925684e-08,0.0006117731982172869,0.00015642685812052408,3.312381396461888e-05,5.393510272460984e-05,9.77869475127218e-06,8.000091772246413e-06,0.00320186026845039,5.033449801412307e-06,1.9992857968920326e-05,8.297452172804538e-08,0.002546515680448146,2.372994235998777e-06,1.296030916072417e-05,1.2537989450111588e-05,4.886367419080661e-05,0.012267899993645475,1.1585013566936679e-05,5.8612189071547075e-05,2.53195141513003e-05,9.872569640464032e-07,0.021991152315529196,2.1761264913604034e-05,2.3959114112915368e-05,0.002296785096006402,0.010397629583969392,0.000213082116531757,7.428547294870578e-08,0.0014536813670605745,0.0001304862879287093,0.00017582743235151658,4.5209949717789966e-05,1.022744577759446e-05,3.682053485288945e-06,0.0002493645822627364,0.7908264661713398,3.086142849732545e-07,2.001306679254299e-06,0.004878144318831918,9.074556221879498e-05,0.000988355496607089,2.7984804110284534e-05,7.004322501989066e-06,5.857144071481342e-06,8.239275018111889e-05,0.003672483090624136,0.036925906303318275,7.89075864059068e-07,0.0007667889676841066,0.00016955055096899097,0.00015575863927053357,2.720519807022506e-05,0.0006421693202529345,5.427256081160899e-05,0.0007638841482842627,0.04207403913550852,0.0001679416044324426,0.0008830451588619431,1.0185376855454738e-05,7.023943480046095e-06,0.0006627460372763103,8.705452059893698e-05,5.85869512462791e-06,0.0006051882192228047,3.524003158179411e-06,2.5101098020762013e-06,3.568556270964496e-06,6.927388776558496e-05,0.0005214512823216672
1248,2.8019743123547734e-05,3.506738318424302e-05,2.765522010028436e-05,6.28942425744224e-07,2.822128363931048e-05,0.0015904875821045447,0.09694324829516242,2.3669714291352612e-07,0.0003640926474841821,0.0006487005874276255,2.572441232543921e-05,1.3715324018775586e-05,2.4590468137163986e-05,0.0001156598403320381,0.0005887318891221869,0.0003105140513233133,8.203621322096539e-05,1.609045907744332e-05,6.173538679650977e-05,0.008165962549247372,9.021803334838674e-05,4.772457407703932e-07,0.0001380768145092071,1.4391883442579167e-05,5.540755807822829e-05,1.1284285382449444e-05,0.00015909601404087543,4.7356200598944e-05,2.8365683605517246e-05,2.209673677551551e-05,1.1159852946876436e-05,9.790140043960348e-06,1.948823243298001e-05,0.0001463598355920491,2.4418469846975148e-05,0.00016805570092657523,4.2140740282907226e-05,1.757955094943182e-05,1.9336039370138403e-06,4.136609692262311e-06,4.538499498435693e-06,1.0038962190807737e-05,4.753144151749743e-05,6.508650603751818e-05,3.325514529676536e-05,3.946151443051069e-05,4.281923756243868e-05,0.0009119040112437348,2.4448492444270585e-06,1.5867314145043626e-05,0.0001553181869012001,0.00011576709694695412,9.234731537417443e-07,3.941440075236395e-05,0.0001281670529407351,0.00018685677182561517,0.0002428655681996942,1.4864128976615316e-07,1.4154389723913779e-05,0.004213873361792512,5.048142555339206e-05,9.444345325894109e-05,6.734809087883894e-07,0.001001758589834691,7.756798789106449e-06,0.00012793882119453026,3.503712953092518e-05,0.00020055069976776646,7.872628462487005e-05,0.00014802022873455927,0.0010522028535169005,0.0004595632295793005,0.0017759515866826857,4.727631803065718e-05,5.6605713835690906e-05,3.301964490746392e-05,0.00011378699170966763,0.00010236506904135248,0.8406414043405895,0.0004846056737338916,0.003789448239099554,1.1547723019753915e-05,0.03208856016187244,0.00010272374474339355,0.0006368446238660768,1.2667562996700487e-06,2.4575400531264752e-05,6.602057735596034e-05,2.9512126639416467e-05,8.691003450801304e-06,0.00014647012426687928,1.0003259579609414e-05,5.55688892613876e-05,0.00011187502015337407,1.064747978214917e-05,2.1232339889381288e-05,1.5435825753519057e-05,2.8200594361195423e-06,1.1997189111851047e-06
1252,5.755203803476371e-06,1.7099008875241105e-05,2.27638724591945e-06,1.8574856657987984e-06,1.2464868081531233e-05,0.0008216437575823829,1.713969415044708e-05,1.5360762751678018e-07,1.2744794014560971e-06,0.0002793805624499526,1.2710262188425065e-05,3.9629758466678016e-05,7.69482506085824e-06,1.96119991255118e-05,0.00011809889090256893,0.00010489309342509654,5.4671791674653336e-05,1.751791698662138e-06,0.00021396167839460967,0.000993265416584955,1.1428632384883316e-05,1.6450753580306922e-07,2.4970253652209615e-05,3.069338507868843e-06,4.189808139903223e-05,1.1075408492922082e-06,0.0013799678577017633,2.9575042157664787e-05,5.197420299298648e-05,8.59326282191575e-06,8.348526298590036e-06,5.113795944987071e-07,4.125569087372335e-06,2.1290185602884933e-06,9.406387610977905e-07,0.0007632387346108302,4.287929809048031e-05,1.416425928698144e-06,5.154995118272156e-06,4.307515545857167e-08,3.532477844426209e-07,9.90512938606901e-06,0.0006813415292009092,0.00021804592867229942,8.661512868285319e-05,6.893291815985069e-06,3.1792961390836096e-06,0.00041593989542115296,7.754173838642538e-06,5.968651541531478e-05,0.000260346002817864,1.9898999592731228e-05,3.3987518996150317e-07,5.879279140117141e-05,6.8124256275067105e-06,0.0002947147081434235,0.0015442487219010674,3.106045129484816e-08,0.00012346728604786488,0.0045145941382072,1.7819849117807933e-05,0.0006712348533847606,2.686419584532677e-07,0.6923794376766618,2.2940782660125095e-05,7.0502225018236e-06,0.00011041218232087396,0.03476195068978903,6.325837639869664e-05,0.003452685508004279,5.430902735184227e-05,0.04101855252191078,0.006068988182454808,0.0003490221231539148,3.46293140457247e-05,0.0004449176671603059,0.0009221312605153096,4.149117529868341e-05,0.013772404635000662,0.00015806509633824775,0.00035733552995814266,5.8102952056745784e-05,0.18659807459719088,0.0009831543466259584,5.492392758732756e-05,1.1587024434516521e-05,1.2819333543608201e-05,0.0033328765611771896,0.0002192352436925667,3.77734886210876e-05,0.0002819573024462296,3.7446529284327926e-06,6.669912501287025e-05,0.00012180555527578742,1.5519885202679052e-05,4.882189279869422e-05,1.869756505738425e-05,5.265292167784451e-06,2.0484884263084504e-07
1259,0.00036133193633964357,0.00543321533747652,0.00040703788861022345,0.02992888307120298,0.00017285572699287494,0.00014880787279848516,0.00045653893541428253,6.9497599158240245e-06,6.383174826436752e-05,4.5264768993709685e-05,0.0011740435706034166,0.000613352811363966,0.006317128411396534,8.980596816378265e-05,0.0004393516563707306,0.0009243882837404013,0.000469148663770443,3.710952766668662e-05,0.0018596162374446012,0.004152101591132061,0.0002083048546215795,0.0003076719754856614,0.00030285426914323393,3.934962392028555e-05,0.0004993198645257287,0.0002612980414633172,0.0153823650874646,0.0001899718421140218,0.0017226660180583574,0.00035545326261718184,0.004215074834809709,0.00010683805289204434,5.9509004662884644e-05,4.954744114065587e-06,0.0028880641567979007,0.00043280325898874955,0.0006742611001133568,1.2839450235742677e-05,2.9962022380468388e-05,3.913803285470982e-05,8.821346475116081e-06,0.0019389493320709887,0.001303441892739591,0.0012625014522206924,0.00033537956276948424,0.0001514483939492076,0.033245403486242955,0.0003637326940355986,0.00030745174448743734,0.0003837229270225356,0.004145254907256083,0.0005063811654453711,0.00041028586144430974,0.029598368633166297,0.00035235680759664127,0.05469217648574586,0.5956757859897155,9.245881008106634e-07,0.000529997182695582,0.00027372975932735485,0.0011217430502076567,0.0002705919623585648,0.00014048968159949577,0.0014547605451547764,0.005170849001061418,0.00030548264980851666,0.0004618801804764739,0.00041859659182211684,0.003595701435230672,0.015017891257925802,0.00040457364387416533,0.0001367432680786378,8.08690780921615e-05,0.002418281714758496,0.0003930726130121544,0.0019064768960023572,0.0022219414072248084,0.00033420320824048766,5.8552369798921293e-05,0.0025345409959590883,0.0001972090986268068,0.004520117929854868,0.00018059306391768223,0.002586366269542561,0.00034145798604769356,0.024970224241883034,0.004415279815129957,0.009686455360588207,7.007478974121866e-05,0.00021238479772822143,0.0022141290740565803,0.00037089907887778527,0.0015244465756382136,0.0052700691723501355,0.009487864649236358,0.0005796946405548769,0.001450941602489435,0.0007885166857339422,0.0863664561398832
